source,sourceOrderId,soldAt,customerName,productName,sku,quantity,itemStatus,unitPrice
ONLINE,ORD-00174,07/11/2025,Natalia,Vestido Emilia,DRSS-EMI2,1,REFUNDED,1850
ONLINE,ORD-00174,07/11/2025,Natalia,Tiara Halo,TIA-HAL3,3,REFUNDED,200
ONLINE,ORD-00175,07/06/2024,Mia,Velo Aurora,VEL-AUR4,1,REFUNDED,450
ONLINE,ORD-00175,07/06/2024,Mia,Collar Pearl,COL-PRL6,1,REFUNDED,160
ONLINE,ORD-00175,07/06/2024,Mia,Collar Luna,COL-LUN9,2,REFUNDED,120
ONLINE,ORD-00175,07/06/2024,Mia,Collar Pearl,COL-PRL7,3,REFUNDED,120
ONLINE,ORD-00175,07/06/2024,Mia,Tiara Pearl,TIA-PRL8,2,REFUNDED,270
ONLINE,ORD-00176,12/29/2025,Gabriela,Velo Aurora,VEL-AUR3,1,REFUNDED,450
ONLINE,ORD-00176,12/29/2025,Gabriela,Velo Aurora,VEL-AUR3,1,REFUNDED,450
ONLINE,ORD-00176,12/29/2025,Gabriela,Guantes Satin,GLV-SAT3,2,REFUNDED,115
ONLINE,ORD-00177,02/20/2025,Claudia,Vestido Isabella,DRSS-ISA8,1,REFUNDED,1750
ONLINE,ORD-00178,10/01/2024,Sofia,Guantes Satin,GLV-SAT9,1,REFUNDED,75
ONLINE,ORD-00179,04/19/2024,Laura,Aretes Crystal,EAR-CRY7,1,REFUNDED,85
ONLINE,ORD-00179,04/19/2024,Laura,Aretes Crystal,EAR-CRY1,2,REFUNDED,125
ONLINE,ORD-00179,04/19/2024,Laura,Bolero Lace,BOL-LAC6,2,REFUNDED,320
ONLINE,ORD-00179,04/19/2024,Laura,Vestido Emilia,DRSS-EMI6,1,REFUNDED,1850
ONLINE,ORD-00180,03/01/2026,Katherine,Vestido Aurora,DRSS-AUR2,1,CANCELLED,1250
ONLINE,ORD-00180,03/01/2026,Katherine,Vestido Luna,DRSS-LUN1,1,CANCELLED,1650
ONLINE,ORD-00180,03/01/2026,Katherine,Velo Pearl,VEL-PRL6,3,PAID,600
ONLINE,ORD-00180,03/01/2026,Katherine,Vestido Camila,DRSS-CAM2,1,PAID,1900
ONLINE,ORD-00181,06/14/2024,Jessica,Tiara Pearl,TIA-PRL6,3,REFUNDED,290
ONLINE,ORD-00181,06/14/2024,Jessica,Tiara Halo,TIA-HAL1,3,REFUNDED,260
ONLINE,ORD-00181,06/14/2024,Jessica,Vestido Camila,DRSS-CAM3,1,REFUNDED,2000
ONLINE,ORD-00182,07/18/2025,Camila,Aretes Pearl,EAR-PRL2,2,PAID,95
ONLINE,ORD-00182,07/18/2025,Camila,Collar Pearl,COL-PRL5,2,REFUNDED,160
ONLINE,ORD-00182,07/18/2025,Camila,Jacket Pearl,JCK-PRL1,2,PENDING,320
ONLINE,ORD-00183,04/25/2026,Rachel,Vestido Aurora,DRSS-AUR5,1,PENDING,1250
ONLINE,ORD-00183,04/25/2026,Rachel,Vestido Emilia,DRSS-EMI5,1,PENDING,1750
ONLINE,ORD-00183,04/25/2026,Rachel,Velo Aurora,VEL-AUR1,2,PENDING,470
ONLINE,ORD-00183,04/25/2026,Rachel,Aretes Pearl,EAR-PRL3,1,PENDING,95
ONLINE,ORD-00184,07/26/2025,Zoe,Tiara Halo,TIA-HAL8,3,REFUNDED,200
ONLINE,ORD-00185,01/05/2026,Hannah,Vestido Isabella,DRSS-ISA1,1,REFUNDED,1750
ONLINE,ORD-00185,01/05/2026,Hannah,Vestido Camila,DRSS-CAM5,1,REFUNDED,2050
ONLINE,ORD-00185,01/05/2026,Hannah,Cinturon Crystal,BELT-CRY3,1,REFUNDED,220
ONLINE,ORD-00186,09/21/2025,Chloe,Collar Pearl,COL-PRL7,2,CANCELLED,160
ONLINE,ORD-00187,01/05/2026,Gabriela,Velo Pearl,VEL-PRL1,1,PENDING,620
ONLINE,ORD-00187,01/05/2026,Gabriela,Vestido Sofia,DRSS-SOF5,1,PENDING,1600
ONLINE,ORD-00187,01/05/2026,Gabriela,Vestido Isabella,DRSS-ISA2,1,PENDING,1900
ONLINE,ORD-00187,01/05/2026,Gabriela,Guantes Satin,GLV-SAT9,1,PENDING,115
ONLINE,ORD-00188,05/14/2024,Emma,Vestido Isabella,DRSS-ISA7,1,PAID,1900
ONLINE,ORD-00188,05/14/2024,Emma,Velo Pearl,VEL-PRL8,1,PENDING,640
ONLINE,ORD-00189,07/30/2024,Olivia,Tiara Pearl,TIA-PRL4,3,PAID,290
ONLINE,ORD-00189,07/30/2024,Olivia,Velo Aurora,VEL-AUR9,2,PAID,490
ONLINE,ORD-00189,07/30/2024,Olivia,Tiara Pearl,TIA-PRL2,1,PAID,270
ONLINE,ORD-00189,07/30/2024,Olivia,Collar Pearl,COL-PRL3,1,PAID,180
ONLINE,ORD-00189,07/30/2024,Olivia,Velo Classic,VEL-CLA9,1,PAID,370
ONLINE,ORD-00190,02/27/2025,Rachel,Guantes Satin,GLV-SAT4,1,REFUNDED,115
ONLINE,ORD-00190,02/27/2025,Rachel,Aretes Pearl,EAR-PRL3,1,REFUNDED,95
ONLINE,ORD-00190,02/27/2025,Rachel,Aretes Crystal,EAR-CRY4,2,REFUNDED,125
ONLINE,ORD-00190,02/27/2025,Rachel,Vestido Milena,DRSS-MIL7,1,REFUNDED,1300
ONLINE,ORD-00191,04/08/2025,Daniela,Aretes Crystal,EAR-CRY4,3,PENDING,65
ONLINE,ORD-00191,04/08/2025,Daniela,Jacket Pearl,JCK-PRL5,2,PENDING,320
ONLINE,ORD-00192,11/26/2024,Ariana,Vestido Milena,DRSS-MIL3,1,PAID,1250
ONLINE,ORD-00192,11/26/2024,Ariana,Velo Classic,VEL-CLA8,1,PAID,330
ONLINE,ORD-00192,11/26/2024,Ariana,Tiara Halo,TIA-HAL4,1,PAID,240
ONLINE,ORD-00192,11/26/2024,Ariana,Vestido Camila,DRSS-CAM6,1,PAID,1850
ONLINE,ORD-00193,02/16/2025,Natalia,Vestido Emilia,DRSS-EMI9,1,PENDING,1700
ONLINE,ORD-00193,02/16/2025,Natalia,Anillo Halo,RNG-HAL6,1,REFUNDED,70
ONLINE,ORD-00193,02/16/2025,Natalia,Vestido Aurora,DRSS-AUR5,1,PENDING,1450
ONLINE,ORD-00193,02/16/2025,Natalia,Collar Pearl,COL-PRL3,3,REFUNDED,160
ONLINE,ORD-00193,02/16/2025,Natalia,Cinturon Pearl,BELT-PRL5,1,REFUNDED,200
ONLINE,ORD-00194,06/10/2024,Emma,Aretes Pearl,EAR-PRL5,1,PENDING,135
ONLINE,ORD-00194,06/10/2024,Emma,Velo Pearl,VEL-PRL9,1,PAID,600
ONLINE,ORD-00195,01/17/2025,Victoria,Velo Pearl,VEL-PRL9,2,CANCELLED,580
ONLINE,ORD-00195,01/17/2025,Victoria,Vestido Sofia,DRSS-SOF8,1,CANCELLED,1600
ONLINE,ORD-00195,01/17/2025,Victoria,Collar Pearl,COL-PRL2,3,CANCELLED,120
ONLINE,ORD-00195,01/17/2025,Victoria,Velo Pearl,VEL-PRL9,3,CANCELLED,600
ONLINE,ORD-00195,01/17/2025,Victoria,Vestido Aurora,DRSS-AUR7,1,CANCELLED,1450
ONLINE,ORD-00196,07/12/2025,Julia,Collar Pearl,COL-PRL5,1,REFUNDED,180
ONLINE,ORD-00197,02/24/2024,Gabriela,Guantes Satin,GLV-SAT7,2,PAID,55
ONLINE,ORD-00198,12/18/2025,Emily,Aretes Crystal,EAR-CRY4,3,CANCELLED,105
ONLINE,ORD-00198,12/18/2025,Emily,Vestido Sofia,DRSS-SOF9,1,REFUNDED,1600
ONLINE,ORD-00199,05/21/2024,Emily,Bolero Lace,BOL-LAC2,2,PENDING,280
ONLINE,ORD-00199,05/21/2024,Emily,Vestido Milena,DRSS-MIL8,1,PENDING,1100
ONLINE,ORD-00200,02/01/2024,Mia,Vestido Luna,DRSS-LUN8,1,PENDING,1550
ONLINE,ORD-00201,12/08/2025,Laura,Velo Luna,VEL-LUN1,1,REFUNDED,500
ONLINE,ORD-00201,12/08/2025,Laura,Aretes Crystal,EAR-CRY8,1,REFUNDED,85
ONLINE,ORD-00201,12/08/2025,Laura,Velo Luna,VEL-LUN2,1,REFUNDED,520
ONLINE,ORD-00201,12/08/2025,Laura,Bolero Lace,BOL-LAC7,2,REFUNDED,320
ONLINE,ORD-00201,12/08/2025,Laura,Velo Luna,VEL-LUN9,1,REFUNDED,540
ONLINE,ORD-00202,04/06/2024,Emma,Vestido Luna,DRSS-LUN8,1,PENDING,1650
ONLINE,ORD-00202,04/06/2024,Emma,Collar Pearl,COL-PRL9,1,PENDING,160
ONLINE,ORD-00202,04/06/2024,Emma,Velo Classic,VEL-CLA4,1,PENDING,330
ONLINE,ORD-00202,04/06/2024,Emma,Velo Classic,VEL-CLA8,2,PENDING,330
ONLINE,ORD-00203,05/24/2024,Ariana,Velo Classic,VEL-CLA6,1,REFUNDED,350
ONLINE,ORD-00203,05/24/2024,Ariana,Velo Pearl,VEL-PRL8,1,REFUNDED,600
ONLINE,ORD-00203,05/24/2024,Ariana,Cinturon Pearl,BELT-PRL2,2,REFUNDED,220
ONLINE,ORD-00203,05/24/2024,Ariana,Velo Aurora,VEL-AUR4,2,REFUNDED,470
ONLINE,ORD-00203,05/24/2024,Ariana,Vestido Bella,DRSS-BEL3,1,REFUNDED,1450
ONLINE,ORD-00204,10/31/2025,Grace,Cinturon Pearl,BELT-PRL1,2,PAID,240
ONLINE,ORD-00204,10/31/2025,Grace,Anillo Halo,RNG-HAL2,1,PAID,70
ONLINE,ORD-00204,10/31/2025,Grace,Vestido Milena,DRSS-MIL8,1,PAID,1250
ONLINE,ORD-00205,08/08/2025,Bianca,Guantes Satin,GLV-SAT3,2,REFUNDED,95
ONLINE,ORD-00205,08/08/2025,Bianca,Velo Luna,VEL-LUN5,2,REFUNDED,520
ONLINE,ORD-00206,04/13/2024,Bianca,Bolero Lace,BOL-LAC2,1,REFUNDED,320
ONLINE,ORD-00207,12/21/2025,Natalia,Aretes Pearl,EAR-PRL5,2,CANCELLED,135
ONLINE,ORD-00208,03/17/2025,Savannah,Vestido Isabella,DRSS-ISA7,1,REFUNDED,1800
ONLINE,ORD-00209,06/06/2025,Melissa,Velo Aurora,VEL-AUR6,3,PAID,430
ONLINE,ORD-00209,06/06/2025,Melissa,Vestido Camila,DRSS-CAM8,1,PAID,1850
ONLINE,ORD-00209,06/06/2025,Melissa,Cinturon Pearl,BELT-PRL8,1,PAID,180
ONLINE,ORD-00209,06/06/2025,Melissa,Collar Pearl,COL-PRL5,1,PAID,120
ONLINE,ORD-00210,04/03/2026,Emily,Jacket Pearl,JCK-PRL4,3,REFUNDED,340
ONLINE,ORD-00210,04/03/2026,Emily,Velo Luna,VEL-LUN1,1,REFUNDED,500
ONLINE,ORD-00211,07/21/2025,Alejandra,Vestido Camila,DRSS-CAM3,1,CANCELLED,2000
ONLINE,ORD-00211,07/21/2025,Alejandra,Vestido Aurora,DRSS-AUR9,1,PAID,1450
ONLINE,ORD-00211,07/21/2025,Alejandra,Vestido Camila,DRSS-CAM3,1,PAID,1900
ONLINE,ORD-00211,07/21/2025,Alejandra,Aretes Pearl,EAR-PRL9,1,CANCELLED,115
ONLINE,ORD-00211,07/21/2025,Alejandra,Velo Luna,VEL-LUN9,1,PAID,540
ONLINE,ORD-00212,05/11/2025,Grace,Vestido Aurora,DRSS-AUR3,1,REFUNDED,1450
ONLINE,ORD-00212,05/11/2025,Grace,Vestido Aurora,DRSS-AUR5,1,CANCELLED,1350
ONLINE,ORD-00212,05/11/2025,Grace,Vestido Valentina,DRSS-VAL4,1,PENDING,2150
ONLINE,ORD-00212,05/11/2025,Grace,Aretes Pearl,EAR-PRL8,1,PAID,115
ONLINE,ORD-00213,09/09/2024,Emma,Vestido Milena,DRSS-MIL4,1,REFUNDED,1100
ONLINE,ORD-00213,09/09/2024,Emma,Tiara Halo,TIA-HAL3,1,REFUNDED,220
ONLINE,ORD-00213,09/09/2024,Emma,Cinturon Crystal,BELT-CRY9,1,REFUNDED,180
ONLINE,ORD-00214,05/23/2024,Natalia,Vestido Emilia,DRSS-EMI8,1,CANCELLED,1800
ONLINE,ORD-00214,05/23/2024,Natalia,Velo Luna,VEL-LUN8,1,PAID,480
ONLINE,ORD-00215,09/07/2025,Hannah,Velo Luna,VEL-LUN6,2,PENDING,520
ONLINE,ORD-00216,11/17/2025,Gabriela,Vestido Emilia,DRSS-EMI7,1,PENDING,1650
ONLINE,ORD-00216,11/17/2025,Gabriela,Velo Aurora,VEL-AUR3,1,PENDING,470
ONLINE,ORD-00216,11/17/2025,Gabriela,Velo Classic,VEL-CLA8,3,PENDING,390
ONLINE,ORD-00217,12/23/2025,Andrea,Velo Pearl,VEL-PRL3,1,REFUNDED,620
ONLINE,ORD-00218,04/19/2024,Lucia,Vestido Emilia,DRSS-EMI1,1,PENDING,1700
ONLINE,ORD-00218,04/19/2024,Lucia,Cinturon Crystal,BELT-CRY5,3,REFUNDED,200
ONLINE,ORD-00218,04/19/2024,Lucia,Cinturon Pearl,BELT-PRL7,2,PAID,180
ONLINE,ORD-00218,04/19/2024,Lucia,Vestido Sofia,DRSS-SOF3,1,CANCELLED,1500
ONLINE,ORD-00218,04/19/2024,Lucia,Tiara Pearl,TIA-PRL7,1,PAID,250
ONLINE,ORD-00219,04/21/2025,Natalia,Vestido Grace,DRSS-GRA1,1,CANCELLED,2300
ONLINE,ORD-00219,04/21/2025,Natalia,Cinturon Crystal,BELT-CRY3,2,CANCELLED,160
ONLINE,ORD-00220,09/02/2025,Jessica,Jacket Pearl,JCK-PRL7,2,PENDING,320
ONLINE,ORD-00220,09/02/2025,Jessica,Velo Luna,VEL-LUN3,2,CANCELLED,520
ONLINE,ORD-00220,09/02/2025,Jessica,Velo Classic,VEL-CLA2,1,CANCELLED,370
ONLINE,ORD-00220,09/02/2025,Jessica,Vestido Isabella,DRSS-ISA9,1,PENDING,1700
ONLINE,ORD-00221,09/06/2025,Emily,Tiara Pearl,TIA-PRL1,3,PENDING,250
ONLINE,ORD-00222,01/10/2026,Paola,Guantes Satin,GLV-SAT5,2,PAID,55
ONLINE,ORD-00222,01/10/2026,Paola,Velo Luna,VEL-LUN1,1,PAID,480
ONLINE,ORD-00222,01/10/2026,Paola,Anillo Halo,RNG-HAL8,1,PAID,30
ONLINE,ORD-00222,01/10/2026,Paola,Bolero Lace,BOL-LAC1,2,PAID,300
ONLINE,ORD-00223,02/05/2026,Valentina,Vestido Luna,DRSS-LUN1,1,CANCELLED,1500
ONLINE,ORD-00224,02/11/2024,Ashley,Vestido Aurora,DRSS-AUR3,1,PAID,1350
ONLINE,ORD-00224,02/11/2024,Ashley,Vestido Grace,DRSS-GRA8,1,PAID,2300
ONLINE,ORD-00224,02/11/2024,Ashley,Tiara Pearl,TIA-PRL8,3,PAID,230
ONLINE,ORD-00224,02/11/2024,Ashley,Guantes Satin,GLV-SAT1,1,PAID,115
ONLINE,ORD-00225,08/23/2024,Chloe,Collar Luna,COL-LUN8,1,PENDING,80
ONLINE,ORD-00226,01/06/2024,Daniela,Vestido Bella,DRSS-BEL4,1,PENDING,1450
ONLINE,ORD-00226,01/06/2024,Daniela,Vestido Sofia,DRSS-SOF9,1,REFUNDED,1400
ONLINE,ORD-00226,01/06/2024,Daniela,Vestido Sofia,DRSS-SOF5,1,REFUNDED,1500
ONLINE,ORD-00226,01/06/2024,Daniela,Vestido Sofia,DRSS-SOF8,1,PENDING,1450
ONLINE,ORD-00227,12/03/2025,Ashley,Vestido Grace,DRSS-GRA9,1,PAID,2250
ONLINE,ORD-00227,12/03/2025,Ashley,Tiara Pearl,TIA-PRL9,1,PAID,250
ONLINE,ORD-00228,07/24/2024,Jessica,Vestido Camila,DRSS-CAM1,1,PAID,2050
ONLINE,ORD-00228,07/24/2024,Jessica,Collar Pearl,COL-PRL7,1,PENDING,180
ONLINE,ORD-00229,05/15/2024,Sofia,Vestido Emilia,DRSS-EMI2,1,PENDING,1800
ONLINE,ORD-00229,05/15/2024,Sofia,Aretes Crystal,EAR-CRY2,1,REFUNDED,85
ONLINE,ORD-00230,10/07/2025,Amanda,Vestido Grace,DRSS-GRA9,1,PENDING,2200
ONLINE,ORD-00230,10/07/2025,Amanda,Tiara Pearl,TIA-PRL7,2,PAID,290
ONLINE,ORD-00231,11/15/2024,Savannah,Vestido Valentina,DRSS-VAL9,1,CANCELLED,2100
ONLINE,ORD-00231,11/15/2024,Savannah,Guantes Satin,GLV-SAT4,1,CANCELLED,75
ONLINE,ORD-00231,11/15/2024,Savannah,Vestido Sofia,DRSS-SOF5,1,CANCELLED,1500
ONLINE,ORD-00232,12/04/2025,Jessica,Velo Classic,VEL-CLA3,1,CANCELLED,370
ONLINE,ORD-00233,03/26/2026,Gabriela,Anillo Halo,RNG-HAL4,2,PENDING,90
ONLINE,ORD-00233,03/26/2026,Gabriela,Vestido Bella,DRSS-BEL7,1,PENDING,1500
ONLINE,ORD-00234,08/24/2025,Laura,Vestido Aurora,DRSS-AUR7,1,CANCELLED,1400
ONLINE,ORD-00234,08/24/2025,Laura,Tiara Pearl,TIA-PRL7,1,CANCELLED,230
ONLINE,ORD-00235,04/13/2025,Gabriela,Vestido Aurora,DRSS-AUR6,1,PAID,1250
ONLINE,ORD-00235,04/13/2025,Gabriela,Jacket Pearl,JCK-PRL2,1,CANCELLED,320
ONLINE,ORD-00236,05/16/2025,Claudia,Velo Luna,VEL-LUN1,3,CANCELLED,480
ONLINE,ORD-00237,03/25/2026,Paola,Velo Luna,VEL-LUN4,2,REFUNDED,520
ONLINE,ORD-00237,03/25/2026,Paola,Cinturon Pearl,BELT-PRL3,1,REFUNDED,180
ONLINE,ORD-00237,03/25/2026,Paola,Vestido Luna,DRSS-LUN4,1,CANCELLED,1600
ONLINE,ORD-00237,03/25/2026,Paola,Velo Luna,VEL-LUN1,2,CANCELLED,480
ONLINE,ORD-00237,03/25/2026,Paola,Collar Luna,COL-LUN5,2,REFUNDED,80
ONLINE,ORD-00238,10/14/2025,Emily,Vestido Luna,DRSS-LUN2,1,PAID,1700
ONLINE,ORD-00238,10/14/2025,Emily,Vestido Bella,DRSS-BEL1,1,PAID,1450
ONLINE,ORD-00238,10/14/2025,Emily,Velo Luna,VEL-LUN8,1,PAID,500
ONLINE,ORD-00239,01/02/2024,Vanessa,Anillo Halo,RNG-HAL3,2,REFUNDED,90
ONLINE,ORD-00239,01/02/2024,Vanessa,Vestido Valentina,DRSS-VAL8,1,REFUNDED,2200
ONLINE,ORD-00239,01/02/2024,Vanessa,Vestido Camila,DRSS-CAM8,1,REFUNDED,1850
ONLINE,ORD-00239,01/02/2024,Vanessa,Velo Luna,VEL-LUN6,2,REFUNDED,540
ONLINE,ORD-00240,09/02/2025,Ashley,Collar Pearl,COL-PRL1,2,CANCELLED,180
ONLINE,ORD-00240,09/02/2025,Ashley,Bolero Lace,BOL-LAC6,2,CANCELLED,260
ONLINE,ORD-00241,11/21/2024,Paola,Vestido Milena,DRSS-MIL8,1,REFUNDED,1150
ONLINE,ORD-00241,11/21/2024,Paola,Vestido Valentina,DRSS-VAL3,1,CANCELLED,2200
ONLINE,ORD-00241,11/21/2024,Paola,Anillo Halo,RNG-HAL2,2,CANCELLED,70
ONLINE,ORD-00241,11/21/2024,Paola,Velo Classic,VEL-CLA3,3,CANCELLED,350
ONLINE,ORD-00241,11/21/2024,Paola,Vestido Luna,DRSS-LUN4,1,REFUNDED,1500
ONLINE,ORD-00242,04/26/2026,Emma,Vestido Valentina,DRSS-VAL1,1,CANCELLED,2150
ONLINE,ORD-00242,04/26/2026,Emma,Vestido Grace,DRSS-GRA7,1,PAID,2250
ONLINE,ORD-00242,04/26/2026,Emma,Vestido Milena,DRSS-MIL4,1,PENDING,1100
ONLINE,ORD-00243,12/24/2025,Paola,Cinturon Pearl,BELT-PRL7,1,PAID,240
ONLINE,ORD-00243,12/24/2025,Paola,Collar Luna,COL-LUN6,2,PAID,80
ONLINE,ORD-00243,12/24/2025,Paola,Vestido Aurora,DRSS-AUR2,1,REFUNDED,1300
ONLINE,ORD-00244,10/24/2025,Mariana,Vestido Valentina,DRSS-VAL9,1,REFUNDED,2100
ONLINE,ORD-00244,10/24/2025,Mariana,Vestido Luna,DRSS-LUN1,1,CANCELLED,1500
ONLINE,ORD-00244,10/24/2025,Mariana,Vestido Emilia,DRSS-EMI5,1,PENDING,1650
ONLINE,ORD-00244,10/24/2025,Mariana,Vestido Valentina,DRSS-VAL3,1,PAID,2200
ONLINE,ORD-00244,10/24/2025,Mariana,Tiara Pearl,TIA-PRL5,2,PAID,250
ONLINE,ORD-00245,11/23/2024,Rachel,Collar Luna,COL-LUN3,1,REFUNDED,80
ONLINE,ORD-00245,11/23/2024,Rachel,Vestido Camila,DRSS-CAM7,1,CANCELLED,1850
ONLINE,ORD-00245,11/23/2024,Rachel,Vestido Valentina,DRSS-VAL4,1,CANCELLED,2100
ONLINE,ORD-00246,03/03/2024,Andrea,Vestido Bella,DRSS-BEL9,1,PAID,1450
ONLINE,ORD-00247,08/24/2025,Elena,Velo Aurora,VEL-AUR5,2,REFUNDED,490
ONLINE,ORD-00247,08/24/2025,Elena,Vestido Aurora,DRSS-AUR2,1,PENDING,1300
ONLINE,ORD-00247,08/24/2025,Elena,Vestido Aurora,DRSS-AUR8,1,REFUNDED,1350
ONLINE,ORD-00247,08/24/2025,Elena,Guantes Satin,GLV-SAT5,1,PENDING,115
ONLINE,ORD-00248,05/09/2026,Ariana,Collar Pearl,COL-PRL9,1,REFUNDED,140
ONLINE,ORD-00248,05/09/2026,Ariana,Velo Classic,VEL-CLA9,1,REFUNDED,370
ONLINE,ORD-00248,05/09/2026,Ariana,Vestido Valentina,DRSS-VAL5,1,CANCELLED,2150
ONLINE,ORD-00248,05/09/2026,Ariana,Velo Pearl,VEL-PRL6,1,PAID,600
ONLINE,ORD-00248,05/09/2026,Ariana,Vestido Grace,DRSS-GRA8,1,PAID,2250
ONLINE,ORD-00249,10/18/2024,Melissa,Vestido Valentina,DRSS-VAL1,1,PAID,2000
ONLINE,ORD-00249,10/18/2024,Melissa,Collar Luna,COL-LUN2,2,PAID,120
ONLINE,ORD-00250,02/19/2026,Jessica,Vestido Camila,DRSS-CAM1,1,REFUNDED,1950
ONLINE,ORD-00250,02/19/2026,Jessica,Vestido Bella,DRSS-BEL7,1,REFUNDED,1500
ONLINE,ORD-00250,02/19/2026,Jessica,Vestido Bella,DRSS-BEL6,1,REFUNDED,1550
ONLINE,ORD-00250,02/19/2026,Jessica,Cinturon Pearl,BELT-PRL3,2,REFUNDED,200
ONLINE,ORD-00250,02/19/2026,Jessica,Collar Pearl,COL-PRL8,1,REFUNDED,120
ONLINE,ORD-00251,01/28/2025,Grace,Jacket Pearl,JCK-PRL6,1,PENDING,340
ONLINE,ORD-00251,01/28/2025,Grace,Tiara Halo,TIA-HAL5,1,CANCELLED,220
ONLINE,ORD-00252,05/31/2025,Hannah,Cinturon Crystal,BELT-CRY7,3,REFUNDED,220
ONLINE,ORD-00253,03/27/2026,Gabriela,Vestido Camila,DRSS-CAM2,1,PENDING,1950
ONLINE,ORD-00254,01/18/2025,Chloe,Vestido Valentina,DRSS-VAL1,1,PENDING,2100
ONLINE,ORD-00254,01/18/2025,Chloe,Tiara Pearl,TIA-PRL6,1,PENDING,250
ONLINE,ORD-00254,01/18/2025,Chloe,Collar Luna,COL-LUN4,3,PENDING,140
ONLINE,ORD-00254,01/18/2025,Chloe,Vestido Luna,DRSS-LUN7,1,PENDING,1500
ONLINE,ORD-00255,06/26/2025,Olivia,Tiara Halo,TIA-HAL5,1,CANCELLED,260
ONLINE,ORD-00256,07/14/2025,Emma,Guantes Satin,GLV-SAT2,2,PENDING,95
ONLINE,ORD-00256,07/14/2025,Emma,Guantes Satin,GLV-SAT8,2,PENDING,115
ONLINE,ORD-00256,07/14/2025,Emma,Vestido Bella,DRSS-BEL7,1,PENDING,1550
ONLINE,ORD-00256,07/14/2025,Emma,Vestido Luna,DRSS-LUN1,1,PENDING,1700
ONLINE,ORD-00256,07/14/2025,Emma,Vestido Valentina,DRSS-VAL8,1,PENDING,2200
ONLINE,ORD-00257,07/11/2024,Mia,Collar Pearl,COL-PRL7,1,PAID,180
ONLINE,ORD-00257,07/11/2024,Mia,Velo Luna,VEL-LUN8,1,PENDING,540
ONLINE,ORD-00257,07/11/2024,Mia,Anillo Halo,RNG-HAL4,1,PAID,90
ONLINE,ORD-00258,02/15/2024,Emma,Velo Luna,VEL-LUN8,3,REFUNDED,540
ONLINE,ORD-00259,08/26/2025,Melissa,Velo Aurora,VEL-AUR6,3,REFUNDED,470
ONLINE,ORD-00259,08/26/2025,Melissa,Velo Classic,VEL-CLA8,1,REFUNDED,370
ONLINE,ORD-00259,08/26/2025,Melissa,Vestido Isabella,DRSS-ISA1,1,REFUNDED,1800
ONLINE,ORD-00259,08/26/2025,Melissa,Vestido Milena,DRSS-MIL1,1,REFUNDED,1300
ONLINE,ORD-00259,08/26/2025,Melissa,Collar Luna,COL-LUN7,2,REFUNDED,120
ONLINE,ORD-00260,06/08/2024,Mariana,Aretes Crystal,EAR-CRY8,3,CANCELLED,105
ONLINE,ORD-00260,06/08/2024,Mariana,Velo Luna,VEL-LUN3,1,CANCELLED,500
ONLINE,ORD-00260,06/08/2024,Mariana,Collar Luna,COL-LUN7,2,CANCELLED,120
ONLINE,ORD-00261,10/25/2024,Hannah,Bolero Lace,BOL-LAC1,2,PENDING,320
ONLINE,ORD-00261,10/25/2024,Hannah,Velo Luna,VEL-LUN8,2,PENDING,520
ONLINE,ORD-00261,10/25/2024,Hannah,Velo Pearl,VEL-PRL2,1,PENDING,640
ONLINE,ORD-00261,10/25/2024,Hannah,Vestido Bella,DRSS-BEL5,1,PENDING,1500
ONLINE,ORD-00261,10/25/2024,Hannah,Vestido Grace,DRSS-GRA6,1,PENDING,2300
ONLINE,ORD-00262,03/18/2024,Rachel,Aretes Crystal,EAR-CRY9,1,PENDING,65
ONLINE,ORD-00262,03/18/2024,Rachel,Anillo Halo,RNG-HAL8,3,PENDING,30
ONLINE,ORD-00263,06/23/2024,Julia,Cinturon Pearl,BELT-PRL1,1,PAID,180
ONLINE,ORD-00263,06/23/2024,Julia,Cinturon Crystal,BELT-CRY7,2,PAID,180
ONLINE,ORD-00263,06/23/2024,Julia,Vestido Aurora,DRSS-AUR3,1,PAID,1450
ONLINE,ORD-00264,04/16/2026,Paola,Velo Luna,VEL-LUN9,2,CANCELLED,540
ONLINE,ORD-00264,04/16/2026,Paola,Anillo Halo,RNG-HAL2,3,CANCELLED,30
ONLINE,ORD-00264,04/16/2026,Paola,Tiara Pearl,TIA-PRL6,2,CANCELLED,230
ONLINE,ORD-00265,04/05/2026,Ariana,Vestido Isabella,DRSS-ISA4,1,CANCELLED,1900
ONLINE,ORD-00266,12/22/2024,Amanda,Aretes Pearl,EAR-PRL5,1,PENDING,95
ONLINE,ORD-00266,12/22/2024,Amanda,Tiara Halo,TIA-HAL8,3,REFUNDED,240
ONLINE,ORD-00267,01/09/2026,Megan,Vestido Isabella,DRSS-ISA3,1,PAID,1850
ONLINE,ORD-00267,01/09/2026,Megan,Vestido Emilia,DRSS-EMI6,1,REFUNDED,1800
ONLINE,ORD-00267,01/09/2026,Megan,Vestido Aurora,DRSS-AUR7,1,CANCELLED,1300
ONLINE,ORD-00267,01/09/2026,Megan,Tiara Pearl,TIA-PRL4,2,CANCELLED,270
ONLINE,ORD-00267,01/09/2026,Megan,Velo Pearl,VEL-PRL6,2,PAID,640
ONLINE,ORD-00268,06/23/2024,Camila,Vestido Isabella,DRSS-ISA6,1,REFUNDED,1900
